  0.83673492E+00 -0.57111538E+01
  0.84681607E+00 -0.57234617E+01
  0.85689721E+00 -0.57350987E+01
  0.86697835E+00 -0.57460516E+01
  0.87705950E+00 -0.57563081E+01
  0.88714064E+00 -0.57658561E+01
  0.89722178E+00 -0.57746844E+01
  0.90730293E+00 -0.57827822E+01
  0.91738407E+00 -0.57901398E+01
  0.92746522E+00 -0.57967481E+01
  0.93754636E+00 -0.58025990E+01
  0.94762750E+00 -0.58076850E+01
  0.95770865E+00 -0.58119998E+01
  0.96778979E+00 -0.58155379E+01
  0.97787093E+00 -0.58182948E+01
  0.98795208E+00 -0.58202670E+01
  0.99803322E+00 -0.58214519E+01
  0.10081556E+01 -0.58218480E+01
  0.10182779E+01 -0.58213289E+01
  0.10284003E+01 -0.58197711E+01
  0.10385226E+01 -0.58171778E+01
  0.10486450E+01 -0.58135541E+01
  0.10587673E+01 -0.58089075E+01
  0.10688897E+01 -0.58032472E+01
  0.10790120E+01 -0.57965847E+01
  0.10891344E+01 -0.57889335E+01
  0.10992567E+01 -0.57803088E+01
  0.11093791E+01 -0.57707281E+01
  0.11195014E+01 -0.57602104E+01
  0.11296238E+01 -0.57487768E+01
  0.11397461E+01 -0.57364500E+01
  0.11498685E+01 -0.57232544E+01
  0.11599908E+01 -0.57092159E+01
  0.11701132E+01 -0.56943620E+01
  0.11802355E+01 -0.56787216E+01
  0.11903579E+01 -0.56623246E+01
  0.12004802E+01 -0.56452024E+01
  0.12106026E+01 -0.56273871E+01
  0.12207249E+01 -0.56089118E+01
  0.12308473E+01 -0.55898104E+01
  0.12409696E+01 -0.55701170E+01
  0.12510920E+01 -0.55498666E+01
  0.12612143E+01 -0.55290938E+01
  0.12713367E+01 -0.55078337E+01
  0.12814590E+01 -0.54861209E+01
  0.12915814E+01 -0.54639897E+01
  0.13017037E+01 -0.54414739E+01
  0.13118261E+01 -0.54186064E+01
  0.13219484E+01 -0.53954191E+01
  0.13320708E+01 -0.53719429E+01
  0.13421931E+01 -0.53482069E+01
  0.13523155E+01 -0.53242390E+01
  0.13624378E+01 -0.53000651E+01
  0.13725602E+01 -0.52757091E+01
  0.13826825E+01 -0.52511928E+01
  0.13928049E+01 -0.52265356E+01
  0.14029272E+01 -0.52017545E+01
  0.14130496E+01 -0.51768637E+01
  0.14231719E+01 -0.51518748E+01
  0.14332943E+01 -0.51267965E+01
  0.14434166E+01 -0.51016344E+01
  0.14535390E+01 -0.50763911E+01
  0.14636613E+01 -0.50510661E+01
  0.14737836E+01 -0.50256556E+01
  0.14839060E+01 -0.50001528E+01
  0.14940283E+01 -0.49745477E+01
  0.15041507E+01 -0.49488269E+01
  0.15142730E+01 -0.49229741E+01
  0.15243954E+01 -0.48969699E+01
  0.15345177E+01 -0.48707919E+01
  0.15446401E+01 -0.48444147E+01
  0.15547624E+01 -0.48178104E+01
  0.15648848E+01 -0.47909482E+01
  0.15750071E+01 -0.47637951E+01
  0.15851295E+01 -0.47363157E+01
  0.15952518E+01 -0.47084724E+01
  0.16053742E+01 -0.46802259E+01
  0.16154965E+01 -0.46515352E+01
  0.16256189E+01 -0.46223579E+01
  0.16357412E+01 -0.45926503E+01
  0.16458636E+01 -0.45623680E+01
  0.16559859E+01 -0.45314656E+01
  0.16661083E+01 -0.44998977E+01
  0.16762306E+01 -0.44676184E+01
  0.16863530E+01 -0.44345821E+01
  0.16964753E+01 -0.44007437E+01
  0.17065977E+01 -0.43660586E+01
  0.17167200E+01 -0.43304834E+01
  0.17268424E+01 -0.42939757E+01
  0.17369647E+01 -0.42564946E+01
  0.17470871E+01 -0.42180011E+01
  0.17572094E+01 -0.41784580E+01
  0.17673318E+01 -0.41378305E+01
  0.17774541E+01 -0.40960860E+01
  0.17875765E+01 -0.40531947E+01
  0.17976988E+01 -0.40091296E+01
  0.18078212E+01 -0.39638668E+01
  0.18179435E+01 -0.39173853E+01
  0.18280659E+01 -0.38696678E+01
  0.18381882E+01 -0.38207000E+01
  0.18483106E+01 -0.37704716E+01
  0.18584329E+01 -0.37189755E+01
  0.18685553E+01 -0.36662086E+01
  0.18786776E+01 -0.36121713E+01
  0.18888000E+01 -0.35568679E+01
  0.18989223E+01 -0.35003064E+01
  0.19090447E+01 -0.34424984E+01
  0.19191670E+01 -0.33834593E+01
  0.19292894E+01 -0.33232080E+01
  0.19394117E+01 -0.32617669E+01
  0.19495341E+01 -0.31991619E+01
  0.19596564E+01 -0.31354221E+01
  0.19697788E+01 -0.30705795E+01
  0.19799011E+01 -0.30046694E+01
  0.19900235E+01 -0.29377294E+01
  0.20001458E+01 -0.28698000E+01
  0.20102682E+01 -0.28009239E+01
  0.20203905E+01 -0.27311458E+01
  0.20305129E+01 -0.26605123E+01
  0.20406352E+01 -0.25890715E+01
  0.20507576E+01 -0.25168729E+01
  0.20608799E+01 -0.24439670E+01
  0.20710023E+01 -0.23704052E+01
  0.20811246E+01 -0.22962391E+01
  0.20912470E+01 -0.22215208E+01
  0.21013693E+01 -0.21463022E+01
  0.21114917E+01 -0.20706347E+01
  0.21216140E+01 -0.19945694E+01
  0.21317364E+01 -0.19181564E+01
  0.21418587E+01 -0.18414445E+01
  0.21519811E+01 -0.17644814E+01
  0.21621034E+01 -0.16873131E+01
  0.21721415E+01 -0.16099837E+01
  0.21821796E+01 -0.16160140E+01
  0.21922176E+01 -0.16217256E+01
  0.22022557E+01 -0.16271274E+01
  0.22122938E+01 -0.16322308E+01
  0.22223319E+01 -0.16370508E+01
  0.22323699E+01 -0.16416060E+01
  0.22424080E+01 -0.16459194E+01
  0.22524461E+01 -0.16500189E+01
  0.22624841E+01 -0.16539368E+01
  0.22725222E+01 -0.16577107E+01
  0.22825603E+01 -0.16613831E+01
  0.22925984E+01 -0.16650010E+01
  0.23026364E+01 -0.16686159E+01
  0.23126745E+01 -0.16722836E+01
  0.23227126E+01 -0.16760629E+01
  0.23327506E+01 -0.16800158E+01
  0.23427887E+01 -0.16842063E+01
  0.23528268E+01 -0.16887003E+01
  0.23628649E+01 -0.16935644E+01
  0.23729029E+01 -0.16988656E+01
  0.23829410E+01 -0.17046707E+01
  0.23929791E+01 -0.17110460E+01
  0.24030172E+01 -0.17180565E+01
  0.24130552E+01 -0.17257661E+01
  0.24230933E+01 -0.17342368E+01
  0.24331314E+01 -0.17435289E+01
  0.24431694E+01 -0.17537004E+01
  0.24532075E+01 -0.17648073E+01
  0.24632456E+01 -0.17769029E+01
  0.24732837E+01 -0.17900377E+01
  0.24833217E+01 -0.18042597E+01
  0.24933598E+01 -0.18196131E+01
  0.25033979E+01 -0.18361390E+01
  0.25134360E+01 -0.18538744E+01
  0.25234740E+01 -0.18728522E+01
  0.25335121E+01 -0.18931005E+01
  0.25435502E+01 -0.19146423E+01
  0.25535882E+01 -0.19374953E+01
  0.25636263E+01 -0.19616714E+01
  0.25736644E+01 -0.19871761E+01
  0.25837847E+01 -0.20140089E+01
  0.25939051E+01 -0.20423986E+01
  0.26040254E+01 -0.20721165E+01
  0.26141458E+01 -0.21031412E+01
  0.26242661E+01 -0.21354450E+01
  0.26343865E+01 -0.21689932E+01
  0.26445068E+01 -0.22037455E+01
  0.26546272E+01 -0.22396554E+01
  0.26647476E+01 -0.22766718E+01
  0.26748679E+01 -0.23147391E+01
  0.26849883E+01 -0.23537977E+01
  0.26951086E+01 -0.23937857E+01
  0.27052290E+01 -0.24346387E+01
  0.27153493E+01 -0.24762912E+01
  0.27254697E+01 -0.25186771E+01
  0.27355900E+01 -0.25617308E+01
  0.27457104E+01 -0.26053874E+01
  0.27558307E+01 -0.26495837E+01
  0.27659511E+01 -0.26942584E+01
  0.27760714E+01 -0.27393530E+01
  0.27861918E+01 -0.27848115E+01
  0.27963121E+01 -0.28305811E+01
  0.28064325E+01 -0.28766124E+01
  0.28165528E+01 -0.29228591E+01
  0.28266732E+01 -0.29692780E+01
  0.28367935E+01 -0.30158292E+01
  0.28469139E+01 -0.30624760E+01
  0.28570342E+01 -0.31091839E+01
  0.28671546E+01 -0.31559214E+01
  0.28772749E+01 -0.32026588E+01
  0.28873953E+01 -0.32493685E+01
  0.28975156E+01 -0.32960244E+01
  0.29076360E+01 -0.33426014E+01
  0.29177563E+01 -0.33890755E+01
  0.29278767E+01 -0.34354230E+01
  0.29379970E+01 -0.34816208E+01
  0.29481174E+01 -0.35276453E+01
  0.29582377E+01 -0.35734732E+01
  0.29683581E+01 -0.36190804E+01
  0.29784785E+01 -0.36644422E+01
  0.29885988E+01 -0.37095333E+01
  0.29987192E+01 -0.37543277E+01
  0.30088395E+01 -0.37987985E+01
  0.30189599E+01 -0.38429178E+01
  0.30290802E+01 -0.38866573E+01
  0.30392006E+01 -0.39299880E+01
  0.30493209E+01 -0.39728803E+01
  0.30594413E+01 -0.40153044E+01
  0.30695616E+01 -0.40572304E+01
  0.30796820E+01 -0.40986287E+01
  0.30898023E+01 -0.41394700E+01
  0.30999227E+01 -0.41797260E+01
  0.31100430E+01 -0.42193692E+01
  0.31201634E+01 -0.42583738E+01
  0.31302837E+01 -0.42967158E+01
  0.31404041E+01 -0.43343732E+01
  0.31505244E+01 -0.43713266E+01
  0.31606448E+01 -0.44075594E+01
  0.31707651E+01 -0.44430582E+01
  0.31808855E+01 -0.44778131E+01
  0.31910058E+01 -0.45118178E+01
  0.32011262E+01 -0.45450700E+01
  0.32112465E+01 -0.45775717E+01
  0.32213669E+01 -0.46093290E+01
  0.32314872E+01 -0.46403525E+01
  0.32416076E+01 -0.46706572E+01
  0.32517279E+01 -0.47002626E+01
  0.32618483E+01 -0.47291922E+01
  0.32719686E+01 -0.47574740E+01
  0.32820890E+01 -0.47851396E+01
  0.32922094E+01 -0.48122242E+01
  0.33023297E+01 -0.48387665E+01
  0.33124501E+01 -0.48648078E+01
  0.33225704E+01 -0.48903916E+01
  0.33326908E+01 -0.49155634E+01
  0.33428111E+01 -0.49403697E+01
  0.33529315E+01 -0.49648576E+01
  0.33630518E+01 -0.49890741E+01
  0.33731722E+01 -0.50130655E+01
  0.33832925E+01 -0.50368766E+01
  0.33934129E+01 -0.50605500E+01
  0.34035332E+01 -0.50841257E+01
  0.34136536E+01 -0.51076401E+01
  0.34237739E+01 -0.51311259E+01
  0.34338943E+01 -0.51546110E+01
  0.34440146E+01 -0.51781185E+01
  0.34541350E+01 -0.52016661E+01
  0.34642553E+01 -0.52252657E+01
  0.34743757E+01 -0.52489232E+01
  0.34844960E+01 -0.52726385E+01
  0.34946164E+01 -0.52964049E+01
  0.35047367E+01 -0.53202098E+01
  0.35148571E+01 -0.53440342E+01
  0.35249774E+01 -0.53678529E+01
  0.35350978E+01 -0.53916349E+01
  0.35452181E+01 -0.54153439E+01
  0.35553385E+01 -0.54389379E+01
  0.35654588E+01 -0.54623705E+01
  0.35755792E+01 -0.54855905E+01
  0.35856995E+01 -0.55085431E+01
  0.35958199E+01 -0.55311699E+01
  0.36059403E+01 -0.55534099E+01
  0.36160606E+01 -0.55751996E+01
  0.36261810E+01 -0.55964739E+01
  0.36363013E+01 -0.56171664E+01
  0.36464217E+01 -0.56372105E+01
  0.36565420E+01 -0.56565393E+01
  0.36666624E+01 -0.56750866E+01
  0.36767827E+01 -0.56927873E+01
  0.36869031E+01 -0.57095780E+01
  0.36970234E+01 -0.57253973E+01
  0.37071438E+01 -0.57401864E+01
  0.37172641E+01 -0.57538898E+01
  0.37273845E+01 -0.57664552E+01
  0.37375048E+01 -0.57778342E+01
  0.37476252E+01 -0.57879825E+01
  0.37577455E+01 -0.57968603E+01
  0.37678659E+01 -0.58044328E+01
  0.37779862E+01 -0.58106699E+01
  0.37881066E+01 -0.58155466E+01
  0.37982269E+01 -0.58190437E+01
  0.38083473E+01 -0.58211469E+01
  0.38184284E+01 -0.58218480E+01
  
  0.00000000E+00 -0.82982321E+00
  0.10081144E-01 -0.82755193E+00
  0.20162287E-01 -0.82074813E+00
  0.30243431E-01 -0.80947221E+00
  0.40324575E-01 -0.79382175E+00
  0.50405718E-01 -0.77392717E+00
  0.60486862E-01 -0.74994625E+00
  0.70568006E-01 -0.72205807E+00
  0.80649149E-01 -0.69045673E+00
  0.90730293E-01 -0.65534539E+00
  0.10081144E+00 -0.61693081E+00
  0.11089258E+00 -0.57541873E+00
  0.12097372E+00 -0.53101004E+00
  0.13105487E+00 -0.48389785E+00
  0.14113601E+00 -0.43426532E+00
  0.15121715E+00 -0.38228424E+00
  0.16129830E+00 -0.32811419E+00
  0.17137944E+00 -0.27190216E+00
  0.18146059E+00 -0.21378258E+00
  0.19154173E+00 -0.15387759E+00
  0.20162287E+00 -0.92297595E-01
  0.21170402E+00 -0.29141820E-01
  0.22178516E+00  0.35500910E-01
  0.23186630E+00  0.10155142E+00
  0.24194745E+00  0.16893938E+00
  0.25202859E+00  0.23760256E+00
  0.26210973E+00  0.30748598E+00
  0.27219088E+00  0.37854123E+00
  0.28227202E+00  0.45072572E+00
  0.29235317E+00  0.52400200E+00
  0.30243431E+00  0.59833712E+00
  0.31251545E+00  0.67370203E+00
  0.32259660E+00  0.75007100E+00
  0.33267774E+00  0.82742106E+00
  0.34275888E+00  0.90573158E+00
  0.35284003E+00  0.98498374E+00
  0.36292117E+00  0.10651601E+01
  0.37300231E+00  0.11462443E+01
  0.38308346E+00  0.12282205E+01
  0.39316460E+00  0.13110733E+01
  0.40324575E+00  0.13947873E+01
  0.41332689E+00  0.14793468E+01
  0.42340803E+00  0.15647355E+01
  0.43348918E+00  0.16509364E+01
  0.44357032E+00  0.17379318E+01
  0.45365146E+00  0.18257025E+01
  0.46373261E+00  0.19142284E+01
  0.47381375E+00  0.20034879E+01
  0.48389489E+00  0.20934578E+01
  0.49397604E+00  0.21841135E+01
  0.50405718E+00  0.22754288E+01
  0.51413833E+00  0.23673757E+01
  0.52421947E+00  0.24599245E+01
  0.53430061E+00  0.25530439E+01
  0.54438176E+00  0.26467007E+01
  0.55446290E+00  0.27408600E+01
  0.56454404E+00  0.28354853E+01
  0.57462519E+00  0.29305380E+01
  0.58470633E+00  0.30259780E+01
  0.59478747E+00  0.31217634E+01
  0.60486862E+00  0.32178504E+01
  0.61494976E+00  0.33141934E+01
  0.62503091E+00  0.34107451E+01
  0.63511205E+00  0.35074558E+01
  0.64519319E+00  0.36042741E+01
  0.65527434E+00  0.37011463E+01
  0.66535548E+00  0.37980161E+01
  0.67543662E+00  0.38948249E+01
  0.68551777E+00  0.39915111E+01
  0.69559891E+00  0.40880098E+01
  0.70568006E+00  0.41842527E+01
  0.71576120E+00  0.42801675E+01
  0.72584234E+00  0.43756775E+01
  0.73592349E+00  0.44707007E+01
  0.74600463E+00  0.45651497E+01
  0.75608577E+00  0.46589302E+01
  0.76616692E+00  0.47519407E+01
  0.77624806E+00  0.48440715E+01
  0.78632920E+00  0.49352029E+01
  0.79641035E+00  0.50252048E+01
  0.80649149E+00  0.51139346E+01
  0.81657264E+00  0.52012357E+01
  0.82665378E+00  0.52869359E+01
  0.83673492E+00  0.53708453E+01
  0.84681607E+00  0.54527543E+01
  0.85689721E+00  0.55324309E+01
  0.86697835E+00  0.56096194E+01
  0.87705950E+00  0.56840375E+01
  0.88714064E+00  0.57553748E+01
  0.89722178E+00  0.58232920E+01
  0.90730293E+00  0.58874203E+01
  0.91738407E+00  0.59473628E+01
  0.92746522E+00  0.60026984E+01
  0.93754636E+00  0.60529868E+01
  0.94762750E+00  0.60977787E+01
  0.95770865E+00  0.61366275E+01
  0.96778979E+00  0.61691060E+01
  0.97787093E+00  0.61948248E+01
  0.98795208E+00  0.62134525E+01
  0.99803322E+00  0.62247353E+01
  0.10081556E+01  0.62285135E+01
  0.10182779E+01  0.62260553E+01
  0.10284003E+01  0.62187012E+01
  0.10385226E+01  0.62065283E+01
  0.10486450E+01  0.61896611E+01
  0.10587673E+01  0.61682654E+01
  0.10688897E+01  0.61425416E+01
  0.10790120E+01  0.61127158E+01
  0.10891344E+01  0.60790328E+01
  0.10992567E+01  0.60417474E+01
  0.11093791E+01  0.60011183E+01
  0.11195014E+01  0.59574018E+01
  0.11296238E+01  0.59108475E+01
  0.11397461E+01  0.58616948E+01
  0.11498685E+01  0.58101701E+01
  0.11599908E+01  0.57564858E+01
  0.11701132E+01  0.57008386E+01
  0.11802355E+01  0.56434101E+01
  0.11903579E+01  0.55843663E+01
  0.12004802E+01  0.55238582E+01
  0.12106026E+01  0.54620229E+01
  0.12207249E+01  0.53989836E+01
  0.12308473E+01  0.53348515E+01
  0.12409696E+01  0.52697259E+01
  0.12510920E+01  0.52036956E+01
  0.12612143E+01  0.51368395E+01
  0.12713367E+01  0.50692280E+01
  0.12814590E+01  0.50009233E+01
  0.12915814E+01  0.49319805E+01
  0.13017037E+01  0.48624484E+01
  0.13118261E+01  0.47923699E+01
  0.13219484E+01  0.47217832E+01
  0.13320708E+01  0.46507216E+01
  0.13421931E+01  0.45792151E+01
  0.13523155E+01  0.45072901E+01
  0.13624378E+01  0.44349701E+01
  0.13725602E+01  0.43622765E+01
  0.13826825E+01  0.42892285E+01
  0.13928049E+01  0.42158439E+01
  0.14029272E+01  0.41421392E+01
  0.14130496E+01  0.40681300E+01
  0.14231719E+01  0.39938314E+01
  0.14332943E+01  0.39192580E+01
  0.14434166E+01  0.38444244E+01
  0.14535390E+01  0.37693451E+01
  0.14636613E+01  0.36940351E+01
  0.14737836E+01  0.36185094E+01
  0.14839060E+01  0.35427838E+01
  0.14940283E+01  0.34668743E+01
  0.15041507E+01  0.33907978E+01
  0.15142730E+01  0.33145714E+01
  0.15243954E+01  0.32382131E+01
  0.15345177E+01  0.31617411E+01
  0.15446401E+01  0.30851743E+01
  0.15547624E+01  0.30085318E+01
  0.15648848E+01  0.29318329E+01
  0.15750071E+01  0.28550971E+01
  0.15851295E+01  0.27783436E+01
  0.15952518E+01  0.27015917E+01
  0.16053742E+01  0.26248600E+01
  0.16154965E+01  0.25481667E+01
  0.16256189E+01  0.24715291E+01
  0.16357412E+01  0.23949638E+01
  0.16458636E+01  0.23184861E+01
  0.16559859E+01  0.22421101E+01
  0.16661083E+01  0.21658484E+01
  0.16762306E+01  0.20897121E+01
  0.16863530E+01  0.20137107E+01
  0.16964753E+01  0.19378519E+01
  0.17065977E+01  0.18621414E+01
  0.17167200E+01  0.17865831E+01
  0.17268424E+01  0.17111790E+01
  0.17369647E+01  0.16359289E+01
  0.17470871E+01  0.15608308E+01
  0.17572094E+01  0.14858808E+01
  0.17673318E+01  0.14110730E+01
  0.17774541E+01  0.13363998E+01
  0.17875765E+01  0.12618518E+01
  0.17976988E+01  0.11874180E+01
  0.18078212E+01  0.11130858E+01
  0.18179435E+01  0.10388416E+01
  0.18280659E+01  0.96467021E+00
  0.18381882E+01  0.89055560E+00
  0.18483106E+01  0.81648083E+00
  0.18584329E+01  0.74242830E+00
  0.18685553E+01  0.66837989E+00
  0.18786776E+01  0.59431718E+00
  0.18888000E+01  0.52022161E+00
  0.18989223E+01  0.44607472E+00
  0.19090447E+01  0.37185832E+00
  0.19191670E+01  0.29755469E+00
  0.19292894E+01  0.22314674E+00
  0.19394117E+01  0.14861826E+00
  0.19495341E+01  0.73954094E-01
  0.19596564E+01 -0.85971441E-03
  0.19697788E+01 -0.75835698E-01
  0.19799011E+01 -0.15098481E+00
  0.19900235E+01 -0.22631624E+00
  0.20001458E+01 -0.30183726E+00
  0.20102682E+01 -0.37755310E+00
  0.20203905E+01 -0.45346673E+00
  0.20305129E+01 -0.52957880E+00
  0.20406352E+01 -0.60588747E+00
  0.20507576E+01 -0.68238835E+00
  0.20608799E+01 -0.75907433E+00
  0.20710023E+01 -0.83593558E+00
  0.20811246E+01 -0.91295943E+00
  0.20912470E+01 -0.99013037E+00
  0.21013693E+01 -0.10674300E+01
  0.21114917E+01 -0.11448369E+01
  0.21216140E+01 -0.12223271E+01
  0.21317364E+01 -0.12998734E+01
  0.21418587E+01 -0.13774460E+01
  0.21519811E+01 -0.14550125E+01
  0.21621034E+01 -0.15325376E+01
  0.21721415E+01 -0.16099837E+01
  0.21821796E+01 -0.16036332E+01
  0.21922176E+01 -0.15969519E+01
  0.22022557E+01 -0.15899354E+01
  0.22122938E+01 -0.15825799E+01
  0.22223319E+01 -0.15748812E+01
  0.22323699E+01 -0.15668343E+01
  0.22424080E+01 -0.15584330E+01
  0.22524461E+01 -0.15496696E+01
  0.22624841E+01 -0.15405346E+01
  0.22725222E+01 -0.15310166E+01
  0.22825603E+01 -0.15211026E+01
  0.22925984E+01 -0.15107776E+01
  0.23026364E+01 -0.15000256E+01
  0.23126745E+01 -0.14888292E+01
  0.23227126E+01 -0.14771708E+01
  0.23327506E+01 -0.14650323E+01
  0.23427887E+01 -0.14523963E+01
  0.23528268E+01 -0.14392461E+01
  0.23628649E+01 -0.14255663E+01
  0.23729029E+01 -0.14113432E+01
  0.23829410E+01 -0.13965650E+01
  0.23929791E+01 -0.13812219E+01
  0.24030172E+01 -0.13653063E+01
  0.24130552E+01 -0.13488127E+01
  0.24230933E+01 -0.13317374E+01
  0.24331314E+01 -0.13140784E+01
  0.24431694E+01 -0.12958352E+01
  0.24532075E+01 -0.12770083E+01
  0.24632456E+01 -0.12575990E+01
  0.24732837E+01 -0.12376089E+01
  0.24833217E+01 -0.12170399E+01
  0.24933598E+01 -0.11958932E+01
  0.25033979E+01 -0.11741698E+01
  0.25134360E+01 -0.11518698E+01
  0.25234740E+01 -0.11289923E+01
  0.25335121E+01 -0.11055351E+01
  0.25435502E+01 -0.10814949E+01
  0.25535882E+01 -0.10568670E+01
  0.25636263E+01 -0.10316454E+01
  0.25736644E+01 -0.10058225E+01
  0.25837847E+01 -0.97938988E+00
  0.25939051E+01 -0.95211311E+00
  0.26040254E+01 -0.92419505E+00
  0.26141458E+01 -0.89562338E+00
  0.26242661E+01 -0.86638491E+00
  0.26343865E+01 -0.83646572E+00
  0.26445068E+01 -0.80585135E+00
  0.26546272E+01 -0.77452696E+00
  0.26647476E+01 -0.74247753E+00
  0.26748679E+01 -0.70968803E+00
  0.26849883E+01 -0.67614360E+00
  0.26951086E+01 -0.64182974E+00
  0.27052290E+01 -0.60673252E+00
  0.27153493E+01 -0.57083876E+00
  0.27254697E+01 -0.53413620E+00
  0.27355900E+01 -0.49661375E+00
  0.27457104E+01 -0.45826161E+00
  0.27558307E+01 -0.41907154E+00
  0.27659511E+01 -0.37903697E+00
  0.27760714E+01 -0.33815322E+00
  0.27861918E+01 -0.29641763E+00
  0.27963121E+01 -0.25382971E+00
  0.28064325E+01 -0.21039126E+00
  0.28165528E+01 -0.16610642E+00
  0.28266732E+01 -0.12098171E+00
  0.28367935E+01 -0.75026058E-01
  0.28469139E+01 -0.28250705E-01
  0.28570342E+01  0.19330892E-01
  0.28671546E+01  0.67703234E-01
  0.28772749E+01  0.11684900E+00
  0.28873953E+01  0.16674932E+00
  0.28975156E+01  0.21738412E+00
  0.29076360E+01  0.26873251E+00
  0.29177563E+01  0.32077315E+00
  0.29278767E+01  0.37348473E+00
  0.29379970E+01  0.42684641E+00
  0.29481174E+01  0.48083825E+00
  0.29582377E+01  0.53544169E+00
  0.29683581E+01  0.59063993E+00
  0.29784785E+01  0.64641828E+00
  0.29885988E+01  0.70276454E+00
  0.29987192E+01  0.75966924E+00
  0.30088395E+01  0.81712578E+00
  0.30189599E+01  0.87513065E+00
  0.30290802E+01  0.93368342E+00
  0.30392006E+01  0.99278672E+00
  0.30493209E+01  0.10524462E+01
  0.30594413E+01  0.11126704E+01
  0.30695616E+01  0.11734704E+01
  0.30796820E+01  0.12348599E+01
  0.30898023E+01  0.12968545E+01
  0.30999227E+01  0.13594719E+01
  0.31100430E+01  0.14227310E+01
  0.31201634E+01  0.14866521E+01
  0.31302837E+01  0.15512564E+01
  0.31404041E+01  0.16165654E+01
  0.31505244E+01  0.16826009E+01
  0.31606448E+01  0.17493847E+01
  0.31707651E+01  0.18169378E+01
  0.31808855E+01  0.18852811E+01
  0.31910058E+01  0.19544340E+01
  0.32011262E+01  0.20244150E+01
  0.32112465E+01  0.20952411E+01
  0.32213669E+01  0.21669278E+01
  0.32314872E+01  0.22394887E+01
  0.32416076E+01  0.23129352E+01
  0.32517279E+01  0.23872767E+01
  0.32618483E+01  0.24625200E+01
  0.32719686E+01  0.25386694E+01
  0.32820890E+01  0.26157262E+01
  0.32922094E+01  0.26936885E+01
  0.33023297E+01  0.27725509E+01
  0.33124501E+01  0.28523043E+01
  0.33225704E+01  0.29329353E+01
  0.33326908E+01  0.30144260E+01
