  0.26626384E+01  0.80769323E+01  0.17823607E-03
  0.26799721E+01  0.80808208E+01  0.32017125E-03
  0.26973059E+01  0.80857872E+01  0.50687416E-03
  0.27146397E+01  0.80918073E+01  0.74145986E-03
  0.27319735E+01  0.80988521E+01  0.10276960E-02
  0.27493073E+01  0.81068884E+01  0.13699924E-02
  0.27666411E+01  0.81158793E+01  0.17734061E-02
  0.27839749E+01  0.81257843E+01  0.22436816E-02
  0.28013087E+01  0.81365603E+01  0.27873615E-02
  0.28186425E+01  0.81481616E+01  0.34120415E-02
  0.28359763E+01  0.81605404E+01  0.41269136E-02
  0.28533101E+01  0.81736471E+01  0.49439134E-02
  0.28706439E+01  0.81874300E+01  0.58802031E-02
  0.28879777E+01  0.82018338E+01  0.69638419E-02
  0.29053115E+01  0.82167960E+01  0.82479251E-02
  0.29226453E+01  0.82322374E+01  0.98506492E-02
  0.29399791E+01  0.82480331E+01  0.12092085E-01
  0.29573129E+01  0.82639065E+01  0.16112733E-01
  0.29746467E+01  0.82788638E+01  0.28259904E-01
  0.29919805E+01  0.82861123E+01  0.10345721E+00
  0.30093143E+01  0.82658091E+01  0.20394368E+00
  0.30266481E+01  0.82324279E+01  0.22308873E+00
  0.30439819E+01  0.81957511E+01  0.23090456E+00
  0.30613157E+01  0.81571921E+01  0.23676177E+00
  0.30786495E+01  0.81171452E+01  0.24212263E+00
  0.30959832E+01  0.80758200E+01  0.24735106E+00
  0.31133170E+01  0.80333834E+01  0.25256017E+00
  0.31306508E+01  0.79899964E+01  0.25778505E+00
  0.31479846E+01  0.79458263E+01  0.26303101E+00
  0.31653184E+01  0.79010509E+01  0.26829019E+00
  0.31826522E+01  0.78558595E+01  0.27354834E+00
  0.31999860E+01  0.78104520E+01  0.27878800E+00
  0.32173198E+01  0.77650375E+01  0.28399013E+00
  0.32346536E+01  0.77198320E+01  0.28913515E+00
  0.32519874E+01  0.76750557E+01  0.29420350E+00
  0.32693212E+01  0.76309301E+01  0.29917616E+00
  0.32866550E+01  0.75876750E+01  0.30403489E+00
  0.33039888E+01  0.75455052E+01  0.30876250E+00
  0.33213226E+01  0.75046273E+01  0.31334297E+00
  0.33386564E+01  0.74652364E+01  0.31776160E+00
  0.33559902E+01  0.74275137E+01  0.32200507E+00
  0.33733240E+01  0.73916235E+01  0.32606149E+00
  0.33906578E+01  0.73577104E+01  0.32992042E+00
  0.34079916E+01  0.73258979E+01  0.33357291E+00
  0.34253254E+01  0.72962861E+01  0.33701151E+00
  0.34426592E+01  0.72689503E+01  0.34023025E+00
  0.34599930E+01  0.72439401E+01  0.34322473E+00
  0.34773268E+01  0.72212790E+01  0.34599211E+00
  0.34946605E+01  0.72009634E+01  0.34853113E+00
  0.35119943E+01  0.71829639E+01  0.35084224E+00
  0.35293281E+01  0.71672248E+01  0.35292755E+00
  0.35466619E+01  0.71536661E+01  0.35479097E+00
  0.35639957E+01  0.71421845E+01  0.35643823E+00
  0.35813295E+01  0.71326555E+01  0.35787690E+00
  0.35986633E+01  0.71249359E+01  0.35911640E+00
  0.36159971E+01  0.71188664E+01  0.36016798E+00
  0.36333309E+01  0.71142748E+01  0.36104459E+00
  0.36506647E+01  0.71109793E+01  0.36176076E+00
  0.36679985E+01  0.71087928E+01  0.36233236E+00
  0.36853323E+01  0.71075261E+01  0.36277630E+00
  0.37026661E+01  0.71069923E+01  0.36311014E+00
  0.37199999E+01  0.71070109E+01  0.36335165E+00
  0.37373337E+01  0.71074117E+01  0.36351833E+00
  0.37546675E+01  0.71080383E+01  0.36362684E+00
  0.37720013E+01  0.71087521E+01  0.36369246E+00
  0.37893351E+01  0.71094349E+01  0.36372855E+00
  0.38066689E+01  0.71099922E+01  0.36374611E+00
  0.38240027E+01  0.71103545E+01  0.36375328E+00
  0.38413279E+01  0.71104798E+01  0.36375509E+00
  0.38586531E+01  0.71100210E+01  0.36421967E+00
  0.38759783E+01  0.71086339E+01  0.36562004E+00
  0.38933035E+01  0.71062866E+01  0.36797596E+00
  0.39106287E+01  0.71029252E+01  0.37132029E+00
  0.39279539E+01  0.70984738E+01  0.37569880E+00
  0.39452791E+01  0.70928333E+01  0.38116973E+00
  0.39626043E+01  0.70858808E+01  0.38780312E+00
  0.39799295E+01  0.70774685E+01  0.39567950E+00
  0.39972547E+01  0.70674234E+01  0.40488797E+00
  0.40145799E+01  0.70555469E+01  0.41552313E+00
  0.40319051E+01  0.70416147E+01  0.42768074E+00
  0.40492303E+01  0.70253788E+01  0.44145171E+00
  0.40665555E+01  0.70065694E+01  0.45691411E+00
  0.40838808E+01  0.69849000E+01  0.47412333E+00
  0.41012060E+01  0.69600733E+01  0.49310047E+00
  0.41185312E+01  0.69317907E+01  0.51381977E+00
  0.41358564E+01  0.68997636E+01  0.53619657E+00
  0.41531816E+01  0.68637276E+01  0.56007759E+00
  0.41705068E+01  0.68234573E+01  0.58523616E+00
  0.41878320E+01  0.67787825E+01  0.61137452E+00
  0.42051572E+01  0.67296017E+01  0.63813472E+00
  0.42224824E+01  0.66758938E+01  0.66511811E+00
  0.42398076E+01  0.66177230E+01  0.69191124E+00
  0.42571328E+01  0.65552398E+01  0.71811461E+00
  0.42744580E+01  0.64886737E+01  0.74336952E+00
  0.42917832E+01  0.64183225E+01  0.76737910E+00
  0.43091084E+01  0.63445369E+01  0.78992081E+00
  0.43264336E+01  0.62677034E+01  0.81084983E+00
  0.43437588E+01  0.61882276E+01  0.83009456E+00
  0.43610840E+01  0.61065189E+01  0.84764662E+00
  0.43784093E+01  0.60229779E+01  0.86354791E+00
  0.43957345E+01  0.59379867E+01  0.87787706E+00
  0.44130597E+01  0.58519020E+01  0.89073685E+00
  0.44303849E+01  0.57650513E+01  0.90224366E+00
  0.44477101E+01  0.56777306E+01  0.91251913E+00
  0.44650353E+01  0.55902041E+01  0.92168411E+00
  0.44823605E+01  0.55027054E+01  0.92985451E+00
  0.44996857E+01  0.54154385E+01  0.93713873E+00
  0.45170109E+01  0.53285808E+01  0.94363625E+00
  0.45343361E+01  0.52422845E+01  0.94943712E+00
  0.45516613E+01  0.51566802E+01  0.95462197E+00
  0.45689865E+01  0.50718783E+01  0.95926245E+00
  0.45863117E+01  0.49879723E+01  0.96342181E+00
  0.46036369E+01  0.49050404E+01  0.96715567E+00
  0.46209621E+01  0.48231479E+01  0.97051277E+00
  0.46382873E+01  0.47423494E+01  0.97353572E+00
  0.46556125E+01  0.46626901E+01  0.97626172E+00
  0.46729378E+01  0.45842078E+01  0.97872321E+00
  0.46902630E+01  0.45069344E+01  0.98094849E+00
  0.47075882E+01  0.44308972E+01  0.98296224E+00
  0.47249134E+01  0.43561203E+01  0.98478602E+00
  0.47422386E+01  0.42826254E+01  0.98643865E+00
  0.47595638E+01  0.42104333E+01  0.98793663E+00
  0.47768890E+01  0.41395646E+01  0.98929442E+00
  0.47942142E+01  0.40700405E+01  0.99052475E+00
  0.48115394E+01  0.40018836E+01  0.99163888E+00
  0.48288646E+01  0.39351186E+01  0.99264676E+00
  0.48461898E+01  0.38697725E+01  0.99355727E+00
  0.48635150E+01  0.38058757E+01  0.99437836E+00
  0.48808402E+01  0.37434616E+01  0.99511718E+00
  0.48981654E+01  0.36825673E+01  0.99578023E+00
  0.49154906E+01  0.36232337E+01  0.99637343E+00
  0.49328158E+01  0.35655057E+01  0.99690222E+00
  0.49501410E+01  0.35094317E+01  0.99737164E+00
  0.49674662E+01  0.34550641E+01  0.99778639E+00
  0.49847915E+01  0.34024586E+01  0.99815088E+00
  0.50021167E+01  0.33516745E+01  0.99846925E+00
  0.50194419E+01  0.33027736E+01  0.99874546E+00
  0.50367671E+01  0.32558206E+01  0.99898323E+00
  0.50540923E+01  0.32108820E+01  0.99918616E+00
  0.50714175E+01  0.31680260E+01  0.99935766E+00
  0.50887427E+01  0.31273216E+01  0.99950099E+00
  0.51060679E+01  0.30888384E+01  0.99961927E+00
  0.51233931E+01  0.30526453E+01  0.99971547E+00
  0.51407183E+01  0.30188105E+01  0.99979241E+00
  0.51580435E+01  0.29874006E+01  0.99985275E+00
  0.51753687E+01  0.29584797E+01  0.99989899E+00
  0.51926939E+01  0.29321092E+01  0.99993345E+00
  0.52100191E+01  0.29083465E+01  0.99995828E+00
  0.52273443E+01  0.28872453E+01  0.99997544E+00
  0.52446695E+01  0.28688539E+01  0.99998666E+00
  0.52619947E+01  0.28532158E+01  0.99999349E+00
  0.52793200E+01  0.28403684E+01  0.99999725E+00
  0.52966452E+01  0.28303430E+01  0.99999904E+00
  0.53139704E+01  0.28231641E+01  0.99999969E+00
  0.53312956E+01  0.28188496E+01  0.99999984E+00
  0.53487523E+01  0.28174104E+01  0.99999985E+00
  0.53662090E+01  0.28191028E+01  0.99999982E+00
  0.53836658E+01  0.28241764E+01  0.99999967E+00
  0.54011225E+01  0.28326196E+01  0.99999918E+00
  0.54185792E+01  0.28444134E+01  0.99999800E+00
  0.54360360E+01  0.28595309E+01  0.99999563E+00
  0.54534927E+01  0.28779381E+01  0.99999140E+00
  0.54709494E+01  0.28995937E+01  0.99998451E+00
  0.54884061E+01  0.29244493E+01  0.99997399E+00
  0.55058629E+01  0.29524500E+01  0.99995871E+00
  0.55233196E+01  0.29835340E+01  0.99993734E+00
  0.55407763E+01  0.30176337E+01  0.99990840E+00
  0.55582331E+01  0.30546754E+01  0.99987020E+00
  0.55756898E+01  0.30945802E+01  0.99982083E+00
  0.55931465E+01  0.31372639E+01  0.99975818E+00
  0.56106033E+01  0.31826379E+01  0.99967993E+00
  0.56280600E+01  0.32306094E+01  0.99958348E+00
  0.56455167E+01  0.32810819E+01  0.99946601E+00
  0.56629735E+01  0.33339558E+01  0.99932441E+00
  0.56804302E+01  0.33891288E+01  0.99915528E+00
  0.56978869E+01  0.34464967E+01  0.99895495E+00
  0.57153436E+01  0.35059536E+01  0.99871941E+00
  0.57328004E+01  0.35673928E+01  0.99844431E+00
  0.57502571E+01  0.36307071E+01  0.99812498E+00
  0.57677138E+01  0.36957896E+01  0.99775636E+00
  0.57851706E+01  0.37625342E+01  0.99733301E+00
  0.58026273E+01  0.38308361E+01  0.99684908E+00
  0.58200840E+01  0.39005926E+01  0.99629831E+00
  0.58375408E+01  0.39717035E+01  0.99567398E+00
  0.58549975E+01  0.40440714E+01  0.99496891E+00
  0.58724542E+01  0.41176030E+01  0.99417543E+00
  0.58899109E+01  0.41922086E+01  0.99328535E+00
  0.59073677E+01  0.42678035E+01  0.99228994E+00
  0.59248244E+01  0.43443077E+01  0.99117989E+00
  0.59422811E+01  0.44216467E+01  0.98994528E+00
  0.59597379E+01  0.44997517E+01  0.98857552E+00
  0.59771946E+01  0.45785601E+01  0.98705934E+00
  0.59946513E+01  0.46580153E+01  0.98538471E+00
  0.60121081E+01  0.47380673E+01  0.98353878E+00
  0.60295648E+01  0.48186724E+01  0.98150782E+00
  0.60470215E+01  0.48997934E+01  0.97927714E+00
  0.60644783E+01  0.49813994E+01  0.97683096E+00
  0.60819350E+01  0.50634658E+01  0.97415237E+00
  0.60993917E+01  0.51459735E+01  0.97122316E+00
  0.61168484E+01  0.52289091E+01  0.96802373E+00
  0.61343052E+01  0.53122637E+01  0.96453289E+00
  0.61517619E+01  0.53960326E+01  0.96072778E+00
  0.61692186E+01  0.54802145E+01  0.95658363E+00
  0.61866754E+01  0.55648103E+01  0.95207366E+00
  0.62041321E+01  0.56498218E+01  0.94716882E+00
  0.62215888E+01  0.57352511E+01  0.94183770E+00
  0.62390456E+01  0.58210983E+01  0.93604630E+00
  0.62565023E+01  0.59073605E+01  0.92975795E+00
  0.62739590E+01  0.59940297E+01  0.92293315E+00
  0.62914157E+01  0.60810910E+01  0.91552959E+00
  0.63088725E+01  0.61685206E+01  0.90750215E+00
  0.63263292E+01  0.62562836E+01  0.89880306E+00
  0.63437859E+01  0.63443316E+01  0.88938222E+00
  0.63612427E+01  0.64326006E+01  0.87918766E+00
  0.63786994E+01  0.65210087E+01  0.86816625E+00
  0.63961561E+01  0.66094538E+01  0.85626472E+00
  0.64136129E+01  0.66978115E+01  0.84343089E+00
  0.64310696E+01  0.67859339E+01  0.82961537E+00
  0.64485263E+01  0.68736476E+01  0.81477347E+00
  0.64659831E+01  0.69607532E+01  0.79886755E+00
  0.64834398E+01  0.70470252E+01  0.78186955E+00
  0.65008965E+01  0.71322129E+01  0.76376370E+00
  0.65183532E+01  0.72160416E+01  0.74454914E+00
  0.65358100E+01  0.72982157E+01  0.72424227E+00
  0.65532667E+01  0.73784219E+01  0.70287847E+00
  0.65707234E+01  0.74563345E+01  0.68051283E+00
  0.65881802E+01  0.75316204E+01  0.65721961E+00
  0.66056369E+01  0.76039450E+01  0.63309011E+00
  0.66230936E+01  0.76729794E+01  0.60822882E+00
  0.66405504E+01  0.77384055E+01  0.58274801E+00
  0.66580071E+01  0.77999227E+01  0.55676100E+00
  0.66754638E+01  0.78572528E+01  0.53037487E+00
  0.66929206E+01  0.79101440E+01  0.50368384E+00
  0.67103773E+01  0.79583753E+01  0.47676455E+00
  0.67278340E+01  0.80017598E+01  0.44967549E+00
  0.67452907E+01  0.80401485E+01  0.42246239E+00
  0.67627475E+01  0.80734365E+01  0.39517156E+00
  0.67802042E+01  0.81015709E+01  0.36787127E+00
  0.67976609E+01  0.81245606E+01  0.34067823E+00
  0.68151177E+01  0.81424881E+01  0.31378168E+00
  0.68325744E+01  0.81555194E+01  0.28745344E+00
  0.68500311E+01  0.81639084E+01  0.26203341E+00
  0.68674879E+01  0.81679911E+01  0.23788814E+00
  0.68849446E+01  0.81681702E+01  0.21535325E+00
  0.69024013E+01  0.81648896E+01  0.19467978E+00
  0.69198580E+01  0.81586068E+01  0.17600275E+00
  0.69373148E+01  0.81497665E+01  0.15933820E+00
  0.69547715E+01  0.81387813E+01  0.14460318E+00
  0.69722282E+01  0.81260201E+01  0.13164649E+00
  0.69896850E+01  0.81118031E+01  0.12027966E+00
  0.70071417E+01  0.80964022E+01  0.11030179E+00
  0.70245984E+01  0.80800446E+01  0.10151656E+00
  0.70420552E+01  0.80629181E+01  0.93742186E-01
  0.70595119E+01  0.80451758E+01  0.86816012E-01
  0.70769686E+01  0.80269416E+01  0.80595816E-01
  0.70944254E+01  0.80083148E+01  0.74959094E-01
  0.71118821E+01  0.79893740E+01  0.69801417E-01
  0.71293388E+01  0.79701800E+01  0.65034479E-01
  0.71467955E+01  0.79507792E+01  0.60584183E-01
  0.71642523E+01  0.79312051E+01  0.56388967E-01
  0.71817090E+01  0.79114810E+01  0.52398434E-01
  0.71991657E+01  0.78916211E+01  0.48572303E-01
  0.72166225E+01  0.78716323E+01  0.44879645E-01
  0.72340792E+01  0.78515157E+01  0.41298338E-01
  0.72515359E+01  0.78312683E+01  0.37814660E-01
  0.72689927E+01  0.78108845E+01  0.34422894E-01
  0.72864494E+01  0.77903578E+01  0.31124833E-01
  0.73039061E+01  0.77696832E+01  0.27929053E-01
  0.73213628E+01  0.77488587E+01  0.24849838E-01
  0.73388196E+01  0.77278880E+01  0.21905719E-01
  0.73562763E+01  0.77067819E+01  0.19117626E-01
  0.73737330E+01  0.76855609E+01  0.16506781E-01
  0.73911898E+01  0.76642561E+01  0.14092529E-01
  0.74086465E+01  0.76429099E+01  0.11890371E-01
  0.74261032E+01  0.76215767E+01  0.99104437E-02
  0.74435600E+01  0.76003223E+01  0.81566499E-02
  0.74610167E+01  0.75792225E+01  0.66264904E-02
  0.74784734E+01  0.75583617E+01  0.53115620E-02
  0.74959302E+01  0.75378312E+01  0.41985541E-02
  0.75133869E+01  0.75177266E+01  0.32705357E-02
  0.75308436E+01  0.74981462E+01  0.25083216E-02
  0.75483003E+01  0.74791888E+01  0.18917435E-02
  0.75657571E+01  0.74609518E+01  0.14007159E-02
  0.75832138E+01  0.74435303E+01  0.10160453E-02
  0.76006705E+01  0.74270151E+01  0.71998026E-03
  0.76181273E+01  0.74114926E+01  0.49653239E-03
  0.76355840E+01  0.73970431E+01  0.33161388E-03
  0.76530407E+01  0.73837414E+01  0.21304032E-03
  0.76704975E+01  0.73716553E+01  0.13044380E-03
  0.76879542E+01  0.73608460E+01  0.75133219E-04
  0.77054109E+01  0.73513678E+01  0.39930275E-04
  0.77228677E+01  0.73432678E+01  0.19001098E-04
  0.77403244E+01  0.73365859E+01  0.76972396E-05
  0.77577811E+01  0.73313550E+01  0.24144223E-05
  0.77752378E+01  0.73276005E+01  0.47397633E-06
  0.77926946E+01  0.73253405E+01  0.29518544E-07
  0.78100993E+01  0.73245860E+01  0.16468883E-14
  
  0.00000000E+00  0.91929322E+01  0.67035498E-14
  0.17404719E-01  0.91927969E+01  0.40526158E-04
  0.34809439E-01  0.91923865E+01  0.16224859E-03
  0.52214158E-01  0.91916874E+01  0.36559614E-03
  0.69618877E-01  0.91906773E+01  0.65125667E-03
  0.87023596E-01  0.91893254E+01  0.10201377E-02
  0.10442832E+00  0.91875932E+01  0.14733134E-02
  0.12183303E+00  0.91854349E+01  0.20119598E-02
  0.13923775E+00  0.91827987E+01  0.26372809E-02
  0.15664247E+00  0.91796273E+01  0.33504276E-02
  0.17404719E+00  0.91758598E+01  0.41524143E-02
  0.19145191E+00  0.91714324E+01  0.50440340E-02
  0.20885663E+00  0.91662801E+01  0.60257770E-02
  0.22626135E+00  0.91603387E+01  0.70977563E-02
  0.24366607E+00  0.91535457E+01  0.82596413E-02
  0.26107079E+00  0.91458429E+01  0.95106034E-02
